wall_time,entity_name,tx,ty,tz,qx,qy,qz,qw
1777116264.927,test_marker_front_right_disk_v,-0.324000,-0.340000,0.776000,0.000000,0.000000,0.000000,1.000000
1777116264.927,test_marker_front_right_cross_h_v,-0.324000,-0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116264.927,test_marker_front_right_cross_v_v,-0.324000,-0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116264.927,p1v,0.334000,0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.927,p2v,0.334000,-0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.927,p3v,-0.334000,0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.927,p4v,-0.334000,-0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.927,visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,tablero_visual,0.000000,0.000000,0.750000,0.000000,0.000000,0.000000,1.000000
1777116264.927,p1v,0.300000,0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.927,p2v,0.300000,-0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.927,p3v,-0.300000,0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.927,p4v,-0.300000,-0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.927,base_v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,wall_n_v,0.000000,0.105000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116264.927,wall_s_v,0.000000,-0.105000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116264.927,wall_e_v,0.135000,0.000000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116264.927,wall_w_v,-0.135000,0.000000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116264.927,base_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,shoulder_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,upper_arm_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,forearm_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,wrist_1_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,wrist_2_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,wrist_3_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,rg2_hand_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,rg2_leftfinger_visual,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,rg2_rightfinger_visual,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000
1777116264.927,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,v1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,v2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,sun_worldVisual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.927,sun_world,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,ground_plane,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,mesa_pro,-0.170000,0.000000,0.075000,0.000000,0.000000,0.000000,1.000000
1777116264.937,pick_demo,-0.414366,-0.000011,0.875000,0.000002,-0.000003,-0.011234,0.999937
1777116264.937,drop_anchor,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,mesa_robot,-1.100000,0.000000,0.025000,0.000000,0.000000,0.000000,1.000000
1777116264.937,bandeja_deposito,-1.300000,0.000000,0.780000,0.000000,0.000000,0.000000,1.000000
1777116264.937,ur5_rg2,-0.850000,0.000000,0.850000,0.000000,0.000000,0.000000,1.000000
1777116264.937,camera_overhead,-0.850000,0.000000,1.850000,0.000000,0.488177,0.000000,0.872745
1777116264.937,camera_debug_top,-0.600000,0.000000,2.550000,0.000000,0.707108,0.000000,0.707105
1777116264.937,camera_north,-0.950000,0.750000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,camera_east,0.450000,0.750000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,camera_south,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,camera_west,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,box_red,-0.260985,0.100415,0.879999,0.000000,-0.000000,0.009844,0.999952
1777116264.937,box_blue,-0.180896,0.109499,0.864999,0.000000,0.000000,0.015393,0.999882
1777116264.937,box_green,-0.100000,0.100000,0.910000,0.000000,-0.000000,0.000000,1.000000
1777116264.937,cyl_gray,-0.049067,0.327558,0.869995,-0.478470,0.520617,-0.141221,0.692878
1777116264.937,cyl_orange,-0.192871,-0.061273,0.879993,-0.410970,0.575464,-0.560927,0.430471
1777116264.937,cyl_purple,0.063271,-0.066107,0.859999,-0.426183,0.904637,0.000047,-0.000005
1777116264.937,box_lightblue,-0.103141,0.027338,0.880000,-0.000000,0.000000,0.986311,-0.164894
1777116264.937,cyl_green,2.247837,-0.026084,0.018647,0.683432,0.182645,-0.210785,0.674634
1777116264.937,box_yellow,-0.221427,-0.099843,0.865000,0.700111,-0.099221,-0.099221,0.700110
1777116264.937,cross_cyan,-0.088600,-0.064936,0.865000,-0.000000,0.000000,0.061877,0.998084
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,base_link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,shoulder_link,0.000000,0.000000,0.089159,0.000000,0.000000,-0.324618,0.945845
1777116264.937,upper_arm_link,0.083422,0.107219,0.089159,-0.255356,-0.744037,-0.200424,0.583980
1777116264.937,forearm_link,-0.315907,0.266255,-0.011819,0.057102,0.166381,-0.319556,0.931097
1777116264.937,wrist_1_link,-0.208690,0.182835,0.356156,0.064695,0.188504,-0.318105,0.926871
1777116264.937,wrist_2_link,-0.151582,0.256235,0.356155,0.140754,0.141093,0.120208,0.972538
1777116264.937,wrist_3_link,-0.122403,0.233533,0.443286,0.014261,0.788307,0.184549,0.586779
1777116264.937,rg2_hand,-0.057276,0.252729,0.426258,0.140580,0.142502,0.120412,0.972333
1777116264.937,rg2_leftfinger,0.037116,0.297357,0.405947,0.191690,0.057660,0.571833,0.795574
1777116264.937,rg2_rightfinger,0.043715,0.265687,0.395485,0.055051,0.192456,-0.360490,0.911031
1777116264.937,tool0,-0.122403,0.233533,0.443286,0.014261,0.788307,0.184549,0.586779
1777116264.937,pick_demo_anchor,0.040415,0.281522,0.400715,0.014261,0.788307,0.184549,0.586779
1777116264.937,camera_wrist_link,-0.041728,0.240775,0.472251,0.140580,0.142502,0.120412,0.972333
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,link_b,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000
1777116264.937,visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,tablero_visual,0.000000,0.000000,0.750000,0.000000,0.000000,0.000000,1.000000
1777116264.937,wall_far_x_pos_v,0.374000,0.000000,0.785000,0.000000,0.000000,0.000000,1.000000
1777116264.937,wall_near_x_neg_v,-0.374000,0.000000,0.785000,0.000000,0.000000,0.000000,1.000000
1777116264.937,wall_north_v,0.000000,0.390000,0.785000,0.000000,0.000000,0.000000,1.000000
1777116264.937,wall_south_v,0.000000,-0.390000,0.785000,0.000000,0.000000,0.000000,1.000000
1777116264.937,test_marker_front_left_disk_v,-0.324000,0.340000,0.776000,0.000000,0.000000,0.000000,1.000000
1777116264.937,test_marker_front_left_cross_h_v,-0.324000,0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116264.937,test_marker_front_left_cross_v_v,-0.324000,0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116264.937,test_marker_front_right_disk_v,-0.324000,-0.340000,0.776000,0.000000,0.000000,0.000000,1.000000
1777116264.937,test_marker_front_right_cross_h_v,-0.324000,-0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116264.937,test_marker_front_right_cross_v_v,-0.324000,-0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116264.937,p1v,0.334000,0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.937,p2v,0.334000,-0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.937,p3v,-0.334000,0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.937,p4v,-0.334000,-0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.937,visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,tablero_visual,0.000000,0.000000,0.750000,0.000000,0.000000,0.000000,1.000000
1777116264.937,p1v,0.300000,0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.937,p2v,0.300000,-0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.937,p3v,-0.300000,0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.937,p4v,-0.300000,-0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116264.937,base_v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,wall_n_v,0.000000,0.105000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116264.937,wall_s_v,0.000000,-0.105000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116264.937,wall_e_v,0.135000,0.000000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116264.937,wall_w_v,-0.135000,0.000000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116264.937,base_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,shoulder_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,upper_arm_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,forearm_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,wrist_1_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,wrist_2_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,wrist_3_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,rg2_hand_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,rg2_leftfinger_visual,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,rg2_rightfinger_visual,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000
1777116264.937,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,v1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,v2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,sun_worldVisual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.937,sun_world,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,ground_plane,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,mesa_pro,-0.170000,0.000000,0.075000,0.000000,0.000000,0.000000,1.000000
1777116264.946,pick_demo,-0.414366,-0.000011,0.875000,0.000002,-0.000003,-0.011234,0.999937
1777116264.946,drop_anchor,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,mesa_robot,-1.100000,0.000000,0.025000,0.000000,0.000000,0.000000,1.000000
1777116264.946,bandeja_deposito,-1.300000,0.000000,0.780000,0.000000,0.000000,0.000000,1.000000
1777116264.946,ur5_rg2,-0.850000,0.000000,0.850000,0.000000,0.000000,0.000000,1.000000
1777116264.946,camera_overhead,-0.850000,0.000000,1.850000,0.000000,0.488177,0.000000,0.872745
1777116264.946,camera_debug_top,-0.600000,0.000000,2.550000,0.000000,0.707108,0.000000,0.707105
1777116264.946,camera_north,-0.950000,0.750000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,camera_east,0.450000,0.750000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,camera_south,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,camera_west,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,box_red,-0.260985,0.100415,0.879999,0.000000,-0.000000,0.009844,0.999952
1777116264.946,box_blue,-0.180896,0.109499,0.864999,0.000000,0.000000,0.015393,0.999882
1777116264.946,box_green,-0.100000,0.100000,0.910000,0.000000,-0.000000,0.000000,1.000000
1777116264.946,cyl_gray,-0.049067,0.327558,0.869995,-0.478471,0.520618,-0.141220,0.692877
1777116264.946,cyl_orange,-0.192871,-0.061273,0.879994,-0.410968,0.575463,-0.560928,0.430473
1777116264.946,cyl_purple,0.063271,-0.066107,0.859999,-0.426183,0.904637,0.000048,-0.000006
1777116264.946,box_lightblue,-0.103141,0.027338,0.880000,-0.000000,0.000000,0.986311,-0.164894
1777116264.946,cyl_green,2.248678,-0.026125,0.018648,0.679297,0.197831,-0.225951,0.669601
1777116264.946,box_yellow,-0.221427,-0.099843,0.865000,0.700111,-0.099221,-0.099221,0.700110
1777116264.946,cross_cyan,-0.088600,-0.064936,0.865000,-0.000000,0.000000,0.061877,0.998084
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,base_link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,shoulder_link,0.000000,0.000000,0.089159,0.000000,0.000000,-0.324618,0.945845
1777116264.946,upper_arm_link,0.083422,0.107219,0.089159,-0.255356,-0.744037,-0.200424,0.583980
1777116264.946,forearm_link,-0.315907,0.266255,-0.011819,0.057102,0.166381,-0.319556,0.931097
1777116264.946,wrist_1_link,-0.208690,0.182835,0.356156,0.064695,0.188504,-0.318105,0.926871
1777116264.946,wrist_2_link,-0.151582,0.256235,0.356155,0.140754,0.141093,0.120208,0.972538
1777116264.946,wrist_3_link,-0.122403,0.233533,0.443286,0.014261,0.788307,0.184549,0.586779
1777116264.946,rg2_hand,-0.057276,0.252729,0.426258,0.140580,0.142502,0.120412,0.972333
1777116264.946,rg2_leftfinger,0.037116,0.297357,0.405947,0.191690,0.057660,0.571833,0.795574
1777116264.946,rg2_rightfinger,0.043715,0.265687,0.395485,0.055051,0.192456,-0.360490,0.911031
1777116264.946,tool0,-0.122403,0.233533,0.443286,0.014261,0.788307,0.184549,0.586779
1777116264.946,pick_demo_anchor,0.040415,0.281522,0.400715,0.014261,0.788307,0.184549,0.586779
1777116264.946,camera_wrist_link,-0.041728,0.240775,0.472251,0.140580,0.142502,0.120412,0.972333
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,link_b,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000
1777116264.946,visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116264.946,tablero_visual,0.000000,0.000000,0.750000,0.000000,0.000000,0.000000,1.000000
1777116264.946,wall_far_x_pos_v,0.374000,0.000000,0.785000,0.000000,0.000000,0.000000,1.000000
