wall_time,entity_name,tx,ty,tz,qx,qy,qz,qw
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,base_link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,shoulder_link,0.000000,0.000000,0.089159,0.000000,0.000000,-0.324618,0.945845
1777116094.973,upper_arm_link,0.083422,0.107219,0.089159,-0.255356,-0.744037,-0.200424,0.583980
1777116094.973,forearm_link,-0.315907,0.266255,-0.011819,0.057102,0.166381,-0.319556,0.931097
1777116094.973,wrist_1_link,-0.208690,0.182835,0.356156,0.064695,0.188504,-0.318105,0.926871
1777116094.973,wrist_2_link,-0.151582,0.256235,0.356155,0.140754,0.141093,0.120208,0.972538
1777116094.973,wrist_3_link,-0.122403,0.233533,0.443286,0.014261,0.788307,0.184549,0.586779
1777116094.973,rg2_hand,-0.057276,0.252729,0.426258,0.140580,0.142502,0.120412,0.972333
1777116094.973,rg2_leftfinger,0.037116,0.297357,0.405947,0.191690,0.057660,0.571833,0.795574
1777116094.973,rg2_rightfinger,0.043715,0.265687,0.395485,0.055051,0.192456,-0.360490,0.911031
1777116094.973,tool0,-0.122403,0.233533,0.443286,0.014261,0.788307,0.184549,0.586779
1777116094.973,pick_demo_anchor,0.040415,0.281522,0.400715,0.014261,0.788307,0.184549,0.586779
1777116094.973,camera_wrist_link,-0.041728,0.240775,0.472251,0.140580,0.142502,0.120412,0.972333
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,link_b,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000
1777116094.973,visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,tablero_visual,0.000000,0.000000,0.750000,0.000000,0.000000,0.000000,1.000000
1777116094.973,wall_far_x_pos_v,0.374000,0.000000,0.785000,0.000000,0.000000,0.000000,1.000000
1777116094.973,wall_near_x_neg_v,-0.374000,0.000000,0.785000,0.000000,0.000000,0.000000,1.000000
1777116094.973,wall_north_v,0.000000,0.390000,0.785000,0.000000,0.000000,0.000000,1.000000
1777116094.973,wall_south_v,0.000000,-0.390000,0.785000,0.000000,0.000000,0.000000,1.000000
1777116094.973,test_marker_front_left_disk_v,-0.324000,0.340000,0.776000,0.000000,0.000000,0.000000,1.000000
1777116094.973,test_marker_front_left_cross_h_v,-0.324000,0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116094.973,test_marker_front_left_cross_v_v,-0.324000,0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116094.973,test_marker_front_right_disk_v,-0.324000,-0.340000,0.776000,0.000000,0.000000,0.000000,1.000000
1777116094.973,test_marker_front_right_cross_h_v,-0.324000,-0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116094.973,test_marker_front_right_cross_v_v,-0.324000,-0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116094.973,p1v,0.334000,0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.973,p2v,0.334000,-0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.973,p3v,-0.334000,0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.973,p4v,-0.334000,-0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.973,visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,tablero_visual,0.000000,0.000000,0.750000,0.000000,0.000000,0.000000,1.000000
1777116094.973,p1v,0.300000,0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.973,p2v,0.300000,-0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.973,p3v,-0.300000,0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.973,p4v,-0.300000,-0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.973,base_v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,wall_n_v,0.000000,0.105000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116094.973,wall_s_v,0.000000,-0.105000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116094.973,wall_e_v,0.135000,0.000000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116094.973,wall_w_v,-0.135000,0.000000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116094.973,base_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,shoulder_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,upper_arm_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,forearm_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,wrist_1_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,wrist_2_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,wrist_3_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,rg2_hand_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,rg2_leftfinger_visual,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,rg2_rightfinger_visual,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000
1777116094.973,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,v1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,v2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,sun_worldVisual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.973,sun_world,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,ground_plane,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,mesa_pro,-0.170000,0.000000,0.075000,0.000000,0.000000,0.000000,1.000000
1777116094.979,pick_demo,-0.414366,-0.000011,0.875000,0.000003,-0.000003,-0.011234,0.999937
1777116094.979,drop_anchor,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,mesa_robot,-1.100000,0.000000,0.025000,0.000000,0.000000,0.000000,1.000000
1777116094.979,bandeja_deposito,-1.300000,0.000000,0.780000,0.000000,0.000000,0.000000,1.000000
1777116094.979,ur5_rg2,-0.850000,0.000000,0.850000,0.000000,0.000000,0.000000,1.000000
1777116094.979,camera_overhead,-0.850000,0.000000,1.850000,0.000000,0.488177,0.000000,0.872745
1777116094.979,camera_debug_top,-0.600000,0.000000,2.550000,0.000000,0.707108,0.000000,0.707105
1777116094.979,camera_north,-0.950000,0.750000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,camera_east,0.450000,0.750000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,camera_south,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,camera_west,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,box_red,-0.260985,0.100415,0.879999,0.000000,-0.000000,0.009844,0.999952
1777116094.979,box_blue,-0.180896,0.109499,0.864999,0.000000,0.000000,0.015393,0.999882
1777116094.979,box_green,-0.100000,0.100000,0.910000,0.000000,-0.000000,0.000000,1.000000
1777116094.979,cyl_gray,-0.049064,0.327555,0.869998,-0.478506,0.520606,-0.141216,0.692863
1777116094.979,cyl_orange,-0.189363,-0.062201,0.879993,-0.401051,0.582434,-0.550269,0.443997
1777116094.979,cyl_purple,0.063270,-0.066107,0.859998,-0.426183,0.904637,0.000045,0.000002
1777116094.979,box_lightblue,-0.100257,0.022592,0.880000,0.000000,-0.000000,0.979457,-0.201651
1777116094.979,cyl_green,1.752488,0.002783,0.016298,0.655175,-0.083835,0.090677,0.745316
1777116094.979,box_yellow,-0.221416,-0.099715,0.865000,0.700171,-0.098801,-0.098801,0.700170
1777116094.979,cross_cyan,-0.074535,-0.065244,0.892442,0.200166,0.219568,0.044079,0.953824
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,base_link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,shoulder_link,0.000000,0.000000,0.089159,0.000000,0.000000,-0.324618,0.945845
1777116094.979,upper_arm_link,0.083422,0.107219,0.089159,-0.255356,-0.744037,-0.200424,0.583980
1777116094.979,forearm_link,-0.315907,0.266255,-0.011819,0.057102,0.166381,-0.319556,0.931097
1777116094.979,wrist_1_link,-0.208690,0.182835,0.356156,0.064695,0.188504,-0.318105,0.926871
1777116094.979,wrist_2_link,-0.151582,0.256235,0.356155,0.140754,0.141093,0.120208,0.972538
1777116094.979,wrist_3_link,-0.122403,0.233533,0.443286,0.014261,0.788307,0.184549,0.586779
1777116094.979,rg2_hand,-0.057276,0.252729,0.426258,0.140580,0.142502,0.120412,0.972333
1777116094.979,rg2_leftfinger,0.037116,0.297357,0.405947,0.191690,0.057660,0.571833,0.795574
1777116094.979,rg2_rightfinger,0.043715,0.265687,0.395485,0.055051,0.192456,-0.360490,0.911031
1777116094.979,tool0,-0.122403,0.233533,0.443286,0.014261,0.788307,0.184549,0.586779
1777116094.979,pick_demo_anchor,0.040415,0.281522,0.400715,0.014261,0.788307,0.184549,0.586779
1777116094.979,camera_wrist_link,-0.041728,0.240775,0.472251,0.140580,0.142502,0.120412,0.972333
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,link_b,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000
1777116094.979,visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,tablero_visual,0.000000,0.000000,0.750000,0.000000,0.000000,0.000000,1.000000
1777116094.979,wall_far_x_pos_v,0.374000,0.000000,0.785000,0.000000,0.000000,0.000000,1.000000
1777116094.979,wall_near_x_neg_v,-0.374000,0.000000,0.785000,0.000000,0.000000,0.000000,1.000000
1777116094.979,wall_north_v,0.000000,0.390000,0.785000,0.000000,0.000000,0.000000,1.000000
1777116094.979,wall_south_v,0.000000,-0.390000,0.785000,0.000000,0.000000,0.000000,1.000000
1777116094.979,test_marker_front_left_disk_v,-0.324000,0.340000,0.776000,0.000000,0.000000,0.000000,1.000000
1777116094.979,test_marker_front_left_cross_h_v,-0.324000,0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116094.979,test_marker_front_left_cross_v_v,-0.324000,0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116094.979,test_marker_front_right_disk_v,-0.324000,-0.340000,0.776000,0.000000,0.000000,0.000000,1.000000
1777116094.979,test_marker_front_right_cross_h_v,-0.324000,-0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116094.979,test_marker_front_right_cross_v_v,-0.324000,-0.340000,0.778000,0.000000,0.000000,0.000000,1.000000
1777116094.979,p1v,0.334000,0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.979,p2v,0.334000,-0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.979,p3v,-0.334000,0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.979,p4v,-0.334000,-0.350000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.979,visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,tablero_visual,0.000000,0.000000,0.750000,0.000000,0.000000,0.000000,1.000000
1777116094.979,p1v,0.300000,0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.979,p2v,0.300000,-0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.979,p3v,-0.300000,0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.979,p4v,-0.300000,-0.200000,0.375000,0.000000,0.000000,0.000000,1.000000
1777116094.979,base_v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,wall_n_v,0.000000,0.105000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116094.979,wall_s_v,0.000000,-0.105000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116094.979,wall_e_v,0.135000,0.000000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116094.979,wall_w_v,-0.135000,0.000000,0.035000,0.000000,0.000000,0.000000,1.000000
1777116094.979,base_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,shoulder_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,upper_arm_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,forearm_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,wrist_1_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,wrist_2_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,wrist_3_link_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,rg2_hand_visual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,rg2_leftfinger_visual,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,rg2_rightfinger_visual,0.000000,0.000000,-0.000000,1.000000,0.000000,0.000000,0.000000
1777116094.979,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,v,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,v1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,v2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,sun_worldVisual,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.979,sun_world,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,1.000000
1777116094.984,ground_plane,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.984,mesa_pro,-0.170000,0.000000,0.075000,0.000000,0.000000,0.000000,1.000000
1777116094.984,pick_demo,-0.414366,-0.000011,0.875000,0.000003,-0.000003,-0.011234,0.999937
1777116094.984,drop_anchor,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.984,mesa_robot,-1.100000,0.000000,0.025000,0.000000,0.000000,0.000000,1.000000
1777116094.984,bandeja_deposito,-1.300000,0.000000,0.780000,0.000000,0.000000,0.000000,1.000000
1777116094.984,ur5_rg2,-0.850000,0.000000,0.850000,0.000000,0.000000,0.000000,1.000000
1777116094.984,camera_overhead,-0.850000,0.000000,1.850000,0.000000,0.488177,0.000000,0.872745
1777116094.984,camera_debug_top,-0.600000,0.000000,2.550000,0.000000,0.707108,0.000000,0.707105
1777116094.984,camera_north,-0.950000,0.750000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.984,camera_east,0.450000,0.750000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.984,camera_south,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.984,camera_west,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
1777116094.984,box_red,-0.260985,0.100415,0.879999,0.000000,-0.000000,0.009844,0.999952
1777116094.984,box_blue,-0.180896,0.109499,0.864999,0.000000,0.000000,0.015393,0.999882
1777116094.984,box_green,-0.100000,0.100000,0.910000,0.000000,-0.000000,0.000000,1.000000
1777116094.984,cyl_gray,-0.049064,0.327555,0.869998,-0.478506,0.520606,-0.141216,0.692863
1777116094.984,cyl_orange,-0.189363,-0.062201,0.879993,-0.401051,0.582434,-0.550269,0.443997
